tradingDate,VNINDEX PE,VNINDEX PB,VNINDEX PS,HNXIndex PE,HNXIndex PB,HNXIndex PS,UpcomIndex PE,UpcomIndex PB,UpcomIndex PS,OILGAS_L2 PE,OILGAS_L2 PB,OILGAS_L2 PS,CHEMICAL_L2 PE,CHEMICAL_L2 PB,CHEMICAL_L2 PS,BASICRES_L2 PE,BASICRES_L2 PB,BASICRES_L2 PS,CONSTRMAT_L2 PE,CONSTRMAT_L2 PB,CONSTRMAT_L2 PS,INDUSTGDS_L2 PE,INDUSTGDS_L2 PB,INDUSTGDS_L2 PS,AUTOPARTS_L2 PE,AUTOPARTS_L2 PB,AUTOPARTS_L2 PS,FOODBEVERA_L2 PE,FOODBEVERA_L2 PB,FOODBEVERA_L2 PS,PERSHHOLD_L2 PE,PERSHHOLD_L2 PB,PERSHHOLD_L2 PS,HEALTHCARE_L2 PE,HEALTHCARE_L2 PB,HEALTHCARE_L2 PS,RETAIL_L2 PE,RETAIL_L2 PB,RETAIL_L2 PS,MEDIA_L2 PE,MEDIA_L2 PB,MEDIA_L2 PS,TRAVELLSR_L2 PE,TRAVELLSR_L2 PB,TRAVELLSR_L2 PS,TELECOM_L2 PE,TELECOM_L2 PB,TELECOM_L2 PS,UTILITIES_L2 PE,UTILITIES_L2 PB,UTILITIES_L2 PS,BANKS_L2 PE,BANKS_L2 PB,BANKS_L2 PS,INSURANCE_L2 PE,INSURANCE_L2 PB,INSURANCE_L2 PS,REALESTATE_L2 PE,REALESTATE_L2 PB,REALESTATE_L2 PS,FINSERV_L2 PE,FINSERV_L2 PB,FINSERV_L2 PS,TECHNOLOGY_L2 PE,TECHNOLOGY_L2 PB,TECHNOLOGY_L2 PS
2016-03-11,13.03678724,1.73800041,2.81642275,10.70468353,1.04771273,15.74609984,65.10209083,1.88996642,11.18877295,5.32562107,0.72680402,0.41736663,8.20141778,1.10630407,0.59371275,12.22853601,1.13064685,0.44587292,10.38007856,1.18851283,0.4996478,13.55764611,1.30499551,0.66273868,6.44988178,1.38561608,0.45630773,14.62276119,2.65925132,1.70432322,11.51512682,1.80368949,0.56161307,14.46270174,1.61441577,0.63965822,12.90538676,2.51691815,0.32455216,11.65179679,1.20662574,0.56049739,12.51313103,1.36615928,0.89590832,14.90281413,0.39196239,0.25248559,10.04935615,1.74700603,1.08263776,13.39149563,1.38657133,3.1609216,19.97313717,1.79418327,,23.14420591,1.54891806,2.32931145,8.2172345,1.05315118,3.76629397,10.38642933,1.63893455,0.48280516
2016-03-14,13.04646122,1.74019085,2.80648396,10.67517253,1.04690501,15.77869027,65.57011065,1.86735186,10.75023607,5.38770983,0.73527747,0.4222325,8.23036469,1.11023023,0.59580762,12.46223208,1.16290122,0.45855856,10.37261197,1.18710646,0.49898846,13.62429626,1.3033997,0.68321592,6.35690007,1.36958918,0.45689812,14.65543011,2.66490085,1.70795415,11.61632412,1.81988185,0.56653083,14.44406531,1.61217092,0.63878818,12.86115784,2.50829149,0.32343986,11.91918261,1.23409125,0.5732556,12.27504924,1.33979482,0.87861887,14.90281413,0.39196239,0.25248559,10.0548302,1.74696298,1.08245329,13.38035702,1.38541803,3.15829245,19.87809948,1.78564304,,23.11670789,1.54571375,2.32383739,8.20800474,1.05193783,3.7619548,10.37079336,1.64596462,0.48403592
2016-03-15,13.0592648,1.72293064,2.79999894,10.63030711,1.04279906,15.78259387,66.98809187,2.01725625,10.32731099,5.17646913,0.7064488,0.40567766,8.11634234,1.09474659,0.58750646,12.5111476,1.16743358,0.46034609,10.29613701,1.18012513,0.49609968,13.58405708,1.29989334,0.68138288,6.29108833,1.35499569,0.45206342,15.57912821,2.73823816,1.6804382,11.59860781,1.81668474,0.56551377,14.34230433,1.60078053,0.63427333,12.80432895,2.49718359,0.32200764,12.85090532,1.25936448,0.56800322,12.21360654,1.33296605,0.87414066,14.90281413,0.39196239,0.25248559,9.80292613,1.70316431,1.05531476,13.35562637,1.38285739,3.15245504,19.7666378,1.77562948,,23.26239532,1.55089834,2.33181204,8.10066981,1.03817184,3.71272466,10.32757051,1.63910105,0.48201723
2016-03-16,13.12850305,1.73206204,2.82811774,10.63289829,1.04639167,99.32558934,67.42719373,2.02001529,10.62758602,5.16666478,0.70511076,0.4049093,8.1753985,1.10570937,0.59330099,12.44022496,1.16746641,0.45990407,10.37345303,1.18998062,0.50027788,13.58499579,1.29993525,0.68140477,6.28073505,1.35245202,0.45121551,15.6594005,2.75214883,1.68901122,11.62307165,1.82050243,0.56670066,14.1665009,1.58112677,0.6264831,12.55808644,2.44915554,0.31581505,12.88068083,1.26195957,0.56915399,12.28519922,1.3406567,0.87918408,17.03178758,0.44795702,0.28855496,9.90191532,1.70943508,1.06840799,13.50758744,1.39859162,3.18832385,19.8655576,1.78451441,,23.2688948,1.54801369,2.32859254,8.06846996,1.03403527,3.69793139,10.35122266,1.6428513,0.48312024
2016-03-17,13.17865492,1.73866146,2.82711434,10.73360971,1.05626787,98.39190602,65.10946649,2.02114527,10.81165071,5.33021416,0.72743086,0.41772659,8.16534506,1.10595017,0.59247682,12.17774136,1.1692802,0.45762184,10.47836716,1.20132056,0.50503906,13.59453408,1.30031216,0.6813812,6.30691247,1.35778183,0.45299215,15.75271968,2.76051018,1.69991884,11.46305564,1.81256234,0.5618433,14.44244084,1.60749306,0.63703405,12.59100418,2.45556102,0.31664049,12.72895513,1.2470143,0.56241356,11.84540969,1.33117528,0.88387616,17.03178758,0.44795702,0.28855496,9.96992011,1.72105489,1.07601905,13.49205808,1.39698369,3.18465831,20.01492633,1.79793112,,23.4555419,1.5597573,2.34639399,8.06109037,1.03306382,3.6944573,10.35883346,1.64404898,0.48347213
2016-03-18,13.09868799,1.72838804,2.75165829,10.74399067,1.05716534,98.30224813,64.67525191,2.0117271,11.82817864,5.36253074,0.73208861,0.42042376,8.123734,1.10023777,0.58983964,12.21757167,1.17306416,0.45910277,10.50575002,1.20380261,0.50643168,13.57163826,1.30053323,0.68128225,6.27558664,1.3508126,0.45063913,15.69850006,2.75005224,1.69398938,11.427057,1.79481427,0.56006659,14.40537446,1.60333071,0.63539442,12.66596141,2.46313585,0.3179728,12.74358002,1.2483669,0.56302359,11.74671825,1.31996907,0.87643544,17.03178758,0.44795702,0.28855496,9.8872512,1.70748173,1.06749422,13.40761597,1.39411428,3.16442493,19.90059892,1.78766014,,23.11106842,1.5392177,2.31462135,8.0407212,1.03044364,3.68508695,10.48149069,1.66351224,0.48919659
2016-03-21,13.02596442,1.7188128,2.73942465,10.72009702,1.05493557,98.50403716,64.63575014,2.02210573,14.25848891,5.26318817,0.71852644,0.41263528,8.06495218,1.09316023,0.58631849,12.27869702,1.18226766,0.46350529,10.47353025,1.19966606,0.50482226,13.4344049,1.28727187,0.67431207,6.24529531,1.34337136,0.44815866,15.39254381,2.69616607,1.66072271,11.44799199,1.79798877,0.56105592,14.17612581,1.57858619,0.62576975,12.73343424,2.4762584,0.31966667,12.64976922,1.23900241,0.55880321,11.6768596,1.31600022,0.87413125,17.03178758,0.44795702,0.28855496,9.7290259,1.68061544,1.05162012,13.43247183,1.39749767,3.17822091,19.78346685,1.77414352,,23.45791879,1.56154299,2.34818435,8.00252366,1.02551944,3.66747698,10.46090816,1.6602347,0.48823261
2016-03-22,12.99481917,1.71422654,2.73325961,10.71826593,1.05468567,98.4248301,63.21361286,2.07762377,17.37265962,5.29664218,0.72309355,0.41525808,7.94322611,1.14321574,0.5916898,12.5677537,1.21005876,0.47440073,10.45094302,1.19779006,0.50392107,13.48666115,1.29007367,0.67576002,6.31328163,1.36132793,0.45473738,15.22129406,2.66980233,1.64550099,11.43349036,1.79588545,0.56059491,14.12122841,1.57066396,0.62253666,12.63454296,2.45702539,0.31718405,12.63685197,1.23638676,0.55751208,11.94900446,1.40558243,0.94720467,17.03178758,0.44795702,0.28855496,9.78719766,1.69063213,1.05795187,13.39625005,1.3937292,3.16965057,19.82072214,1.7774835,,23.63252576,1.57234387,2.36436097,7.91393281,1.01415705,3.62684262,10.38688899,1.64781154,0.48471364
2016-03-23,13.08093873,1.72669945,2.73575346,10.77843209,1.0562368,98.22765512,67.57793962,2.12979309,21.2084357,5.32357124,0.72676989,0.41736933,7.97583656,1.14782686,0.59407637,13.02415981,1.25391235,0.49159142,10.57196227,1.21125282,0.50972258,13.61879803,1.29686516,0.6805614,6.41674638,1.38325778,0.46208645,15.40446549,2.70210581,1.66547449,11.59925199,1.8115407,0.566414,14.51027621,1.61312521,0.63936305,12.6993689,2.46963315,0.31881148,12.55645741,1.22844281,0.55392999,11.88470768,1.39790758,0.94203268,17.03178758,0.44795702,0.28855496,9.89560189,1.70964276,1.06932796,13.39869539,1.39398361,3.17022916,19.77827809,1.77367621,,23.78411153,1.58210169,2.37913639,7.94849336,1.01861539,3.6425551,10.40331549,1.65041398,0.48547927
2016-03-24,12.99082949,1.71443174,2.71939492,10.75226141,1.05313062,98.51446983,70.17013355,2.22677909,23.72153407,5.16385747,0.70496589,0.40484773,7.91918137,1.14227531,0.59116676,13.45640988,1.29539448,0.50785123,10.75182361,1.22862997,0.51684389,13.55364856,1.29704502,0.67748447,6.3423819,1.36953897,0.4581423,15.51246385,2.71852792,1.67838659,11.55118713,1.80405655,0.56395323,14.43645496,1.60488835,0.63607587,13.00548085,2.52916775,0.32649627,12.44790743,1.21689931,0.54555728,11.73993855,1.38076964,0.93048363,17.03178758,0.44795702,0.28855496,9.76789764,1.6869267,1.05505654,13.17015684,1.37020675,3.11615526,19.51786175,1.75032161,,23.85965,1.58306641,2.38073753,7.90681477,1.01326473,3.62342123,10.32703838,1.63830964,0.4819182
2016-03-25,13.02754869,1.71878447,2.72727292,10.69059216,1.04713968,98.96336176,72.19053888,2.32705852,26.63869744,5.06771354,0.69214034,0.39796299,7.92530023,1.14220903,0.59115525,13.68277365,1.31714132,0.51637692,10.7788674,1.2311864,0.51862072,13.5235062,1.29375931,0.67590414,6.32325536,1.36498476,0.45668584,15.45313745,2.70779227,1.67174214,11.48170789,1.80050429,0.55888198,14.34365333,1.59454188,0.63196284,13.30592851,2.6048216,0.33402973,12.51521851,1.22340203,0.54847257,11.73907209,1.38064806,0.93039888,17.03178758,0.44795702,0.28855496,9.8344734,1.69839291,1.06222787,13.27332154,1.38093987,3.14056479,19.52795919,1.75122614,,24.19014082,1.60158752,2.40949646,7.82058563,1.00220507,3.58387202,10.24377371,1.62509685,0.47803102
2016-03-28,13.10989949,1.7296999,2.73634039,10.87635644,1.05449899,97.46191057,62.9635157,2.28064558,25.23831903,5.16211734,0.70503386,0.40537644,7.9669323,1.14818984,0.59426,14.48900265,1.39457497,0.54672264,10.9368171,1.25667642,0.52843914,13.51613991,1.30216258,0.67438587,6.39243144,1.37911519,0.46068608,15.55217338,2.72474898,1.68220795,11.44597851,1.79498231,0.55710693,14.65447641,1.62900421,0.64563786,13.13222521,2.57081385,0.32966911,12.47615172,1.21935211,0.54665692,11.73092091,1.37934822,0.9295327,17.03178758,0.44795702,0.28855496,9.87744769,1.70574395,1.06682861,13.25779782,1.3793248,3.13689176,19.7244552,1.7688445,,24.39597018,1.61478663,2.43310216,8.08374937,0.98690384,3.51731355,10.2944424,1.63401794,0.48070522
2016-03-29,12.93493396,1.70715466,2.70027469,10.8352862,1.04805286,98.05490357,65.93853861,2.28895972,24.59079401,4.97163754,0.67901843,0.39041823,7.93554437,1.14397176,0.59210545,14.99296464,1.44255237,0.56557472,10.9037858,1.25657367,0.52825318,13.42755364,1.29445563,0.67044114,6.40932443,1.3815234,0.46144853,15.37094441,2.69458136,1.66261939,11.50368459,1.80083889,0.55869078,14.79539057,1.64446057,0.65042818,12.79645985,2.50507748,0.32124012,11.8544973,1.17836825,0.5402629,11.61748869,1.36480889,0.9198076,17.03178758,0.44795702,0.28855496,9.67029662,1.6699174,1.04430187,13.04603349,1.35729311,3.08678677,19.50211044,1.74890414,,24.26207592,1.60652587,2.42067345,7.90474397,0.96504112,3.43939508,10.20674425,1.62009434,0.4766085
2016-03-30,12.97285129,1.71210195,2.71535795,10.81735225,1.04654588,98.19814505,71.57277156,2.27661446,24.06570487,4.99451564,0.68214308,0.39221483,8.05047931,1.16052826,0.60068104,14.95707602,1.43909457,0.56418938,11.0227595,1.27083271,0.53402308,13.32726179,1.30134469,0.66380888,6.44762842,1.38939746,0.46410522,15.53822224,2.72377653,1.68068927,11.57058286,1.80879022,0.56383565,15.00454322,1.65887235,0.65922971,12.63958438,2.47640503,0.31762737,11.73118939,1.17813561,0.53406403,11.62162725,1.36502915,0.91994098,17.03178758,0.44795702,0.28855496,9.58147421,1.65456272,1.03469946,13.04854995,1.35755492,3.08738219,19.36723767,1.73680808,,24.20841664,1.60324114,2.41507496,7.93975204,0.9692889,3.45460353,10.23466594,1.6229547,0.47724591
2016-03-31,12.77581635,1.68642371,2.67409959,10.70011163,1.03934671,98.87857859,66.58295256,2.09784059,19.98432069,4.80947428,0.65581257,0.37692455,7.81997218,1.15278978,0.59278989,14.56149906,1.40550279,0.5503507,10.85549184,1.25166372,0.52609049,13.24928391,1.29357291,0.65975443,6.22012581,1.37296472,0.46619011,15.30856805,2.68528747,1.65720978,11.49027781,1.7970716,0.5601777,14.53021467,1.60748015,0.64028272,12.34850842,2.41885419,0.3102211,11.74936559,1.1830253,0.53633669,11.51136725,1.33670224,0.89956922,17.03178758,0.44795702,0.28855496,9.24740622,1.60521527,1.00346442,12.8893658,1.34521915,3.04631684,18.87866081,1.69523938,,23.96197094,1.58397709,2.38597481,7.85214704,0.95570254,3.40475713,10.13916881,1.60815247,0.47291255
2016-04-01,12.7127745,1.67803854,2.66730622,10.58155896,1.03277043,99.48874818,53.97433007,2.00895263,18.57884062,4.76815844,0.65449307,0.37661889,7.71531838,1.13737886,0.58485645,13.80608339,1.33114833,0.52196464,10.6704774,1.23037179,0.51715225,12.92745111,1.28199152,0.65442573,6.15061195,1.35721143,0.46078851,15.27239798,2.6787705,1.65321423,11.49229735,1.79795863,0.56048799,14.49965414,1.60406956,0.63893437,12.32284029,2.43947189,0.31378761,11.78229392,1.18626932,0.5378074,11.55288626,1.34217411,0.90122041,17.03178758,0.44795702,0.28855496,9.26994682,1.60471184,1.00692408,12.83731064,1.33852001,3.03200179,18.68027006,1.66656751,,23.37048738,1.54956844,2.33625278,7.86673952,0.95755771,3.4113558,10.05303829,1.59448811,0.46889366
2016-04-04,12.77104083,1.67017904,2.66782148,10.51470738,1.03122407,99.6811489,61.50704843,1.90018345,18.6878207,4.6525502,0.63902447,0.36812457,7.62514575,1.12371161,0.57763931,13.05422372,1.2690472,0.50015975,10.50972646,1.21728476,0.51215441,12.85718266,1.27389538,0.65058372,6.06520804,1.33685532,0.45382614,15.27333134,2.67130465,1.64889462,11.6123471,1.80900425,0.56523945,14.51879072,1.60594934,0.63967605,12.21554213,2.41731879,0.31090608,11.8679411,1.20918953,0.54808996,11.5248643,1.33860436,0.89882345,17.03178758,0.44795702,0.28855496,9.08163486,1.57543772,0.98857669,12.83356582,1.33812955,3.03111731,18.67822443,1.66638218,,23.43102086,1.54628292,2.33553488,10.21285961,0.98596959,3.36213128,10.10478963,1.59348543,0.46762549
2016-04-05,12.87682567,1.68367421,2.68896738,10.54367215,1.03417921,99.41518903,59.98796231,1.97334059,22.65367054,4.6287068,0.6357496,0.36623801,7.61829339,1.12269575,0.57712002,13.17037985,1.28210555,0.50511215,10.52620673,1.21601483,0.51164057,12.87963923,1.27797795,0.65291288,6.12123918,1.3488385,0.45782978,15.50573116,2.71211416,1.67491321,11.67172865,1.81812915,0.56808575,14.74373076,1.63073998,0.64957173,12.2320547,2.42058674,0.31132635,12.13035246,1.23585282,0.56017565,11.80999023,1.35092758,0.90814876,17.03178758,0.44795702,0.28855496,9.16684494,1.58920641,0.99732829,12.84312913,1.3391267,3.03337604,19.01621616,1.69653524,,23.68390194,1.56313175,2.36069671,10.41788895,1.00552789,3.43043026,10.14565672,1.60001045,0.46940269
2016-04-06,13.04754947,1.70599163,2.71661111,10.62616391,1.04013586,98.82490732,61.36803117,2.02546538,27.04363199,4.73846182,0.65082437,0.37492217,7.71163523,1.13694552,0.58386987,13.62621628,1.32416307,0.52133643,10.4304838,1.23044443,0.51536046,13.18475051,1.27786316,0.65272929,6.21187199,1.36817742,0.46441736,15.55451172,2.7205249,1.68010341,11.7656676,1.83251707,0.57265708,15.06689291,1.66594276,0.66722991,12.19645751,2.41695896,0.31066654,12.44323748,1.26547664,0.57326438,12.00821262,1.3734959,0.92332011,17.03178758,0.44795702,0.28855496,9.44452781,1.63595,1.02635803,13.0674136,1.36251238,3.08634904,19.19650006,1.71261833,,23.08599212,1.57785557,2.45453831,10.44486943,1.00812049,3.43927508,10.20667534,1.60962991,0.47222521
2016-04-07,13.13362808,1.71724905,2.73714046,10.6678631,1.04450529,98.44109834,60.75662002,2.07182507,28.60801871,4.81856581,0.6618266,0.38126026,7.76813308,1.14522605,0.58814728,13.61302155,1.32283852,0.52081494,10.701771,1.24306661,0.52048143,13.17298615,1.27563451,0.65503156,6.20282119,1.36794404,0.46323639,15.81195867,2.7656174,1.70798643,11.82082436,1.84107904,0.57532961,14.94909738,1.65288794,0.66199936,12.25380676,2.42829078,0.31212296,12.4571346,1.26805184,0.57364459,12.05984077,1.37927829,0.92711516,17.03178758,0.44795702,0.28855496,9.58713044,1.66484059,1.04574293,13.04792459,1.3604803,3.081746,19.35610385,1.72685643,,23.0227608,1.57341485,2.44752279,10.47325148,1.01083049,3.44852021,10.28345545,1.62173498,0.47577706
2016-04-08,13.14983541,1.71937049,2.73674366,10.74730348,1.05209817,97.70953926,54.5233034,1.97486415,25.90069139,4.83016077,0.66341916,0.38217769,7.80110073,1.15011027,0.59064316,13.59026555,1.32977873,0.524554,10.66048516,1.24117767,0.52278518,13.19764085,1.27774881,0.65593415,6.32132698,1.39353476,0.47189343,15.86809866,2.7753309,1.71397092,12.03873153,1.87532165,0.5859231,15.15582356,1.67571464,0.67114511,12.27164482,2.43179218,0.31257297,12.3707424,1.25918376,0.56963283,11.93605899,1.38068343,0.93241965,17.03178758,0.44795702,0.28855496,9.58589508,1.66459557,1.04558903,12.99813549,1.35528889,3.06998647,19.09480336,1.70354352,,22.98712894,1.57125259,2.44292373,10.46347439,1.00987535,3.44526168,10.26237179,1.61840658,0.47480428
2016-04-11,13.31122979,1.74005358,2.7602693,10.80169652,1.0570713,97.23891671,56.20464179,1.97962827,24.36414715,4.90758,0.67405264,0.38830334,7.85881794,1.15860152,0.59501248,14.01688967,1.37297885,0.54158819,10.79023597,1.25429291,0.52740119,13.27421668,1.28500926,0.65955614,6.42103997,1.4138952,0.47875132,15.94198326,2.78771438,1.7215781,12.11688282,1.88738943,0.58968994,15.34655391,1.69671045,0.67955729,12.34824072,2.44645877,0.31445799,12.57349133,1.27959646,0.57886718,12.17849881,1.40685503,0.95004819,17.03178758,0.44795702,0.28855496,9.71386177,1.68636253,1.05903762,12.98161832,1.35356668,3.06608534,19.84984625,1.7622765,,23.82818848,1.6279166,2.53099667,10.57783299,1.02087791,3.48279784,10.31957636,1.62741759,0.47744827
2016-04-12,13.34397058,1.74170675,2.76890247,10.80990244,1.05787022,97.25357442,57.1343478,1.98698201,25.48312639,4.97816402,0.6837473,0.39388817,7.89510446,1.16404996,0.59775963,13.96456486,1.36781089,0.53954962,10.76534662,1.25130563,0.52615625,13.17419927,1.27708795,0.65486747,6.36817085,1.40184922,0.47461668,16.00908735,2.77072334,1.71446567,12.11933553,1.88773277,0.58979711,15.26166345,1.68729447,0.67579541,12.34737991,2.4462553,0.31443184,12.88071288,1.30245014,0.59201803,12.0687563,1.39407234,0.94141604,17.03178758,0.44795702,0.28855496,9.87260219,1.6996464,1.07797333,12.90684379,1.34577009,3.04842459,19.88915714,1.76576554,,24.23291615,1.65537067,2.57369051,10.57038314,1.02014743,3.48030576,10.2580725,1.61771489,0.47460132
2016-04-13,13.30253333,1.73625986,2.75662339,10.75925821,1.05360193,97.62630821,56.32469151,1.97704825,25.68979773,4.99845106,0.68653371,0.39549335,7.9477699,1.17187146,0.60174686,13.70758261,1.34259807,0.52960412,10.69197902,1.24269,0.52254226,13.15018677,1.27613374,0.65432576,6.44630947,1.4184889,0.48024569,15.88835323,2.74978022,1.7014592,12.08167939,1.88162001,0.58795242,15.27810531,1.68908176,0.6765115,12.308397,2.43580598,0.31200382,12.69458518,1.28355484,0.58342933,12.1366812,1.4018128,0.94664317,17.03178758,0.44795702,0.28855496,9.93424692,1.71382607,1.08617659,12.82296967,1.33702471,3.02861464,19.72401767,1.75110341,,24.25284588,1.65661608,2.57580784,10.54828693,1.0180035,3.47299157,10.22672811,1.61250508,0.47343017
2016-04-14,13.3360502,1.74063824,2.76986436,10.80391414,1.05620681,97.50082363,54.1584361,1.94146475,25.00130083,4.92218694,0.67605889,0.38945909,7.90289074,1.1681727,0.59768272,13.57933864,1.33749707,0.52826983,10.71383846,1.24382263,0.52276258,13.18637077,1.28045319,0.65651583,6.67669603,1.42861553,0.4836416,15.95290499,2.76013153,1.70588391,12.09729016,1.88215004,0.58805611,15.23967445,1.68480266,0.67477559,12.256275,2.42588949,0.31073373,12.71967136,1.28601655,0.58454828,12.65221567,1.40604167,0.94949892,17.03178758,0.44795702,0.28855496,9.91021272,1.7096487,1.08352909,12.8631359,1.34056592,3.03663615,19.8095101,1.75869245,,24.41833274,1.66807494,2.59317991,10.56114935,1.01925176,3.47725012,10.22419033,1.61245568,0.47330525
2016-04-15,13.34463963,1.74175889,2.77465554,10.81277714,1.05612739,97.34987499,52.4653941,1.87065149,21.9250845,4.9213639,0.67594584,0.38939397,7.85516058,1.1610869,0.59405903,13.62947993,1.3405152,0.5286339,10.67212029,1.24401504,0.52420664,13.17260688,1.27903309,0.65577747,6.63558771,1.41916147,0.48047321,16.00711814,2.76935802,1.71161748,12.09007198,1.88098713,0.58769316,15.1915065,1.67944732,0.67264064,12.24072399,2.42298395,0.31113785,12.62144063,1.27601095,0.58000032,12.61165766,1.40142529,0.94638148,17.03178758,0.44795702,0.28855496,9.94735582,1.71602523,1.08757036,12.907382,1.3451656,3.04705529,19.75421919,1.75378272,,24.11907224,1.64744033,2.56111097,10.50068137,1.01340471,3.45730248,10.17041204,1.60399602,0.47088792
2016-04-19,13.07854185,1.70703747,2.73243866,10.70762366,1.04512268,98.25202236,52.64000228,1.93610201,25.22512971,4.71965003,0.64824059,0.37343372,7.72078921,1.14113553,0.58384221,13.73420115,1.35034693,0.53251105,10.49242693,1.22275794,0.51525238,13.01463843,1.26330616,0.64770896,6.42419851,1.37165761,0.46443302,15.7262711,2.7102365,1.67909449,11.92496113,1.85539108,0.57961998,14.94124281,1.5625771,0.65515627,11.97678362,2.37054151,0.30440428,12.47179678,1.26059099,0.5729913,12.64522934,1.40472081,0.94860695,17.03178758,0.44795702,0.28855496,9.63919591,1.66555483,1.05380191,12.79789761,1.33370971,3.02110553,19.31091575,1.71442227,,23.55645286,1.60729948,2.49859504,10.28121474,0.99218031,3.38489393,10.11007511,1.59445596,0.46808723
2016-04-20,13.07303998,1.70631731,2.72004836,10.70358956,1.04353835,98.36992975,51.84784645,1.89656657,23.58019,4.71206737,0.64719911,0.37283376,7.78204723,1.15150618,0.58846072,13.96313348,1.37453945,0.54133639,10.39542586,1.211503,0.51045748,12.94990729,1.25718758,0.64443793,6.35417842,1.35607524,0.45919058,15.47854991,2.66760544,1.6525672,11.8445502,1.84283097,0.57569987,14.99569326,1.56720253,0.6575329,11.93796493,2.36281023,0.30341159,12.27909873,1.24104266,0.56410577,12.75458924,1.39636105,0.9527855,17.03178758,0.44795702,0.28855496,9.7007684,1.6723435,1.06051405,12.87317159,1.34060247,3.03569185,19.39657711,1.72202631,,23.62462551,1.6161604,2.51428108,10.24465097,0.98864086,3.37281886,10.11733053,1.59559416,0.46842138
2016-04-21,13.25045062,1.72946841,2.7371441,10.74931692,1.04799388,97.94167691,49.09664687,1.90120499,23.13500128,4.94761067,0.67955082,0.3914707,7.78725353,1.15236653,0.5888406,14.01450059,1.37928803,0.54327695,10.48191317,1.22181779,0.5146727,12.96134422,1.25845861,0.64495803,6.39568974,1.34252935,0.4620093,15.66181405,2.70051764,1.67205462,11.95487089,1.87243289,0.58105021,15.14566416,1.58272167,0.66409929,12.08339877,2.39622093,0.30710178,12.35282929,1.25816384,0.56746043,12.84222173,1.40584729,0.95925817,17.03178758,0.44795702,0.28855496,10.05291468,1.73306648,1.09899169,12.93157685,1.34667319,3.04943853,19.77663108,1.75576646,,23.92500731,1.63378969,2.54594004,10.30092159,0.99411012,3.39130744,10.15098176,1.5998415,0.46997761
2016-04-22,13.68073199,1.77317461,2.90012034,10.85170184,1.05599544,96.67467383,19.16487281,1.94465981,25.03094933,5.21710375,0.70551143,0.40961673,8.4694445,1.15240209,0.58617627,14.66394178,1.40200375,0.54880617,11.22869879,1.23794159,0.5145618,13.34024896,1.26523628,0.64702193,7.05505228,1.30979475,0.46327961,15.74682276,2.75712178,1.68377214,11.8478178,1.86291802,0.5817645,16.4857545,1.55913221,0.66259898,12.80729708,2.37105374,0.30723382,12.74495311,1.29159971,0.57124485,12.05507627,1.38735629,0.93665465,17.03178758,0.44795702,0.28855496,10.64342329,1.77549615,1.1392038,14.45100796,1.42464825,3.20266983,21.32013792,1.8399221,,26.94151789,1.69561437,2.62909125,10.57964401,1.00321863,3.41102676,10.35657468,1.62259642,0.47628625
2016-04-25,13.85418947,1.77084391,2.91213854,10.86993348,1.05388315,96.75488409,19.7579807,2.00220511,26.36268241,5.12249581,0.69271755,0.40218866,8.5385999,1.14642344,0.58835972,14.31292732,1.39830769,0.54654715,11.19004002,1.24048042,0.51542657,13.86069182,1.30134406,0.67709495,7.12685551,1.32330444,0.46799466,15.7037106,2.75007006,1.67948216,11.72932107,1.86246912,0.58169627,16.2492519,1.53888154,0.65433157,12.9943264,2.40568227,0.31172046,13.01748626,1.31921878,0.58346013,12.99895355,1.40415817,0.93402357,17.03178758,0.44795702,0.28855496,11.56571367,1.74762889,1.13867352,14.60170846,1.43950501,3.23606847,21.45224264,1.84742853,,26.51459126,1.67177079,2.60296936,10.72772867,1.0168557,3.46113182,10.34362394,1.62363679,0.47716366
2016-04-26,14.0277533,1.79106618,2.94806815,10.89532183,1.05171123,96.72139653,19.59502687,2.15722258,32.38984507,5.12249581,0.69271755,0.40218866,8.54784548,1.14764823,0.58874175,14.27728362,1.4007839,0.5472642,11.24923646,1.24250491,0.51630218,14.01048737,1.31540317,0.68694963,7.16511815,1.3294006,0.45818649,15.86728947,2.77968834,1.69702819,11.8671301,1.88332389,0.58904935,16.28117743,1.54450069,0.65633671,13.00784968,2.40818611,0.31204487,13.40454861,1.35844448,0.60080875,13.09905307,1.41438636,0.94121609,17.03178758,0.44795702,0.28855496,11.72864732,1.7716534,1.15448665,14.6820117,1.44742168,3.25386548,22.31780943,1.92320843,,27.24877318,1.71490107,2.66282588,11.2469653,1.01794583,3.44727165,10.31794936,1.61925798,0.47591955
2016-04-27,13.919602,1.77729872,2.90010268,10.74628895,1.04195926,97.30686294,19.48639421,2.22868033,34.04797547,5.19468312,0.70247947,0.40785639,8.54420042,1.14462895,0.58957596,14.15766326,1.38850355,0.5426642,10.96129032,1.23457267,0.51434292,14.08731813,1.32284809,0.6910873,7.16559581,1.3295724,0.45821703,15.78906155,2.76856365,1.68729399,11.77316056,1.86947022,0.58455355,16.50797363,1.54821325,0.65737654,12.81169479,2.39346613,0.31105854,13.5087634,1.3683513,0.60502388,12.97337479,1.3982983,0.92994153,17.03178758,0.44795702,0.28855496,11.86851852,1.79308454,1.16851633,14.40040194,1.41965927,3.19145439,21.88528716,1.88593638,,27.04447139,1.70206475,2.64279191,11.04488803,1.00294259,3.39864946,10.28841429,1.61462287,0.47455723
