tradingDate,VNINDEX PB,HNXIndex PB,UpcomIndex PB,OILGAS_L2 PB,CHEMICAL_L2 PB,BASICRES_L2 PB,CONSTRMAT_L2 PB,INDUSTGDS_L2 PB,AUTOPARTS_L2 PB,FOODBEVERA_L2 PB,PERSHHOLD_L2 PB,HEALTHCARE_L2 PB,RETAIL_L2 PB,MEDIA_L2 PB,TRAVELLSR_L2 PB,TELECOM_L2 PB,UTILITIES_L2 PB,BANKS_L2 PB,INSURANCE_L2 PB,REALESTATE_L2 PB,FINSERV_L2 PB,TECHNOLOGY_L2 PB
2018-12-13,2.62125932,1.09533785,3.12769073,1.69528499,0.9729439,1.33207202,1.2248047,2.73567216,0.82404345,4.02440797,1.62411252,1.69982087,2.90718667,2.54359145,3.16581067,1.48412224,2.08511655,1.84338204,2.68740822,3.31685309,1.20670248,1.69545028
2018-12-14,2.59899298,1.09096975,3.10689742,1.67558933,0.96919117,1.32155549,1.2228093,2.7408707,0.82088642,4.00749528,1.62406492,1.69633125,2.8845575,2.46147283,3.13756682,1.4767226,2.05901771,1.81611578,2.65014711,3.30116479,1.19642629,1.68089149
2018-12-17,2.54883289,1.07884378,3.05627425,1.61570202,0.96050996,1.29818961,1.20882806,2.70301382,0.80882248,3.96037311,1.61293981,1.6924504,2.82183075,2.40301092,3.07707186,1.44816557,2.02010731,1.76476711,2.62511076,3.25606547,1.15358661,1.64450151
2018-12-18,2.53133878,1.07468695,3.03192065,1.5872095,0.96067373,1.26758336,1.20084702,2.68453316,0.79843918,3.92652483,1.59273754,1.68672366,2.8192311,2.36277191,3.04962284,1.3698299,2.02198083,1.7640743,2.53700357,3.23659282,1.13961572,1.61483503
2018-12-19,2.5095058,1.07602461,3.06847318,1.56128392,0.95925568,1.23875639,1.21038364,2.70907953,0.79798628,3.90134012,1.58067463,1.67739078,2.82931436,2.32366146,3.06246899,1.37698988,2.00556839,1.74515571,2.47030751,3.22859155,1.13316112,1.61896543
2018-12-20,2.50624038,1.08331341,3.06557405,1.56989301,0.9699664,1.2433978,1.22118718,2.71322549,0.80594274,3.85531155,1.56994438,1.67437702,2.81998023,2.3215536,3.04741537,1.3626135,2.03208259,1.74540056,2.5235933,3.22672476,1.13634979,1.61629813
2018-12-21,2.49137663,1.08721562,3.07260925,1.58099292,0.97141079,1.24180673,1.2420268,2.70974853,0.80295225,3.80900465,1.58042569,1.66576508,2.8491939,2.30072911,3.03710353,1.29833651,2.01248965,1.75139085,2.56369093,3.18117317,1.12845575,1.62889485
2018-12-24,2.48122104,1.07922675,3.05597975,1.55637824,0.96789548,1.25219472,1.25157574,2.69161799,0.79493312,3.83843983,1.57060443,1.65311041,2.84401658,2.30096859,3.04177638,1.26280126,1.97935774,1.72490421,2.49338824,3.18680431,1.11122572,1.6132057
2018-12-25,2.45242028,1.06758526,3.00904323,1.50474995,0.96399085,1.23400284,1.23567968,2.66264965,0.78527761,3.83095831,1.54214862,1.63212021,2.81480108,2.19279551,2.98009921,1.23360445,1.94106083,1.68881934,2.49642807,3.16835549,1.08983842,1.59750639
2018-12-26,2.43571674,1.06375774,3.05733864,1.50133095,0.97259,1.22707379,1.22186668,2.69084037,0.78438904,3.83343075,1.54682563,1.6376735,2.80639379,2.29247473,3.00860886,1.25862278,1.9128595,1.68135668,2.47313786,3.1436603,1.0932316,1.593868
2018-12-27,2.46033561,1.07841664,3.07156269,1.54531443,1.01884395,1.2374346,1.2134843,2.75068249,0.7906463,3.82933325,1.56231103,1.65400912,2.83146851,2.34068848,2.99205682,1.35596355,1.96012334,1.70511091,2.51164941,3.17582402,1.10835025,1.60608824
2018-12-28,2.43826958,1.07774202,3.21647378,1.51554442,1.0159826,1.23610981,1.21522671,2.82595925,0.78910246,3.85317714,1.5561918,1.68235725,2.83840036,2.32451026,2.99313108,1.32705379,2.0280436,1.70731309,2.44628944,3.08444294,1.10288405,1.62133289
2019-01-02,2.43592205,1.05988085,3.22623665,1.5060234,0.9708436,1.22570468,1.19332037,2.7911943,0.79416378,3.81947756,1.55462579,1.65329162,2.80173059,2.35416573,3.03626262,1.32575933,2.02044215,1.68366718,2.43936203,3.1346518,1.08994055,1.58687691
2019-01-03,2.39994414,1.0458251,3.18397564,1.47360566,0.95614281,1.19385803,1.18531014,2.7452139,0.78313308,3.77759512,1.52133585,1.61747847,2.77167835,2.34227052,2.9865475,1.30857661,1.9973803,1.64483423,2.42755492,3.11006753,1.06853803,1.57025146
2019-01-04,2.40710242,1.04672362,3.15273267,1.48751055,0.95565924,1.1943718,1.17850972,2.72440781,0.78294236,3.77980193,1.53011417,1.61095347,2.78975538,2.34217986,2.98065734,1.28008743,1.99198097,1.65239245,2.41283248,3.12760559,1.0640007,1.57934546
2019-01-07,2.43089708,1.05577798,3.17350995,1.50662155,0.95181875,1.19365482,1.18258525,2.73249913,0.78828373,3.85411667,1.54311831,1.62499241,2.81708867,2.32694195,3.01572052,1.30870899,2.0194511,1.66761876,2.41507748,3.12954853,1.06228198,1.60120216
2019-01-08,2.42498322,1.05072125,3.23710714,1.4934314,0.94662456,1.17885523,1.18094563,2.77929125,0.79529066,3.85565034,1.55457492,1.63026241,2.80090402,2.44171086,3.00177336,1.29903721,2.04853013,1.66248432,2.39997858,3.12113872,1.05024622,1.6076066
2019-01-09,2.4510427,1.05362037,3.26245747,1.50592079,0.95804808,1.19527062,1.18141213,2.80048092,0.7972885,3.87681361,1.55976323,1.63342794,2.82965391,2.34192279,3.05111619,1.31238499,2.08039895,1.69585719,2.41537979,3.14499456,1.04771032,1.62157612
2019-01-10,2.45458176,1.05375346,3.26500708,1.51428852,0.95427651,1.19398373,1.17856513,2.81075361,0.80743804,3.86564407,1.56027093,1.63608422,2.84467507,2.36555853,3.0536977,1.32686126,2.10211449,1.68912916,2.43235775,3.14914082,1.03378214,1.61093283
2019-01-11,2.47180853,1.05362339,3.30328541,1.52541296,0.97180257,1.18691933,1.17564251,2.84751576,0.80433328,3.90229217,1.5519796,1.64667217,2.81865956,2.42671596,3.07506654,1.38365787,2.1047749,1.67694479,2.45083899,3.1768829,1.04808669,1.61497285
2019-01-14,2.44965295,1.05658428,3.29561478,1.50904434,0.97212451,1.1858585,1.16956139,2.83722781,0.81001521,3.91604529,1.57012756,1.652985,2.81920559,2.35902744,3.06352876,1.47642557,2.00672877,1.67574238,2.41224684,3.18108815,1.03657158,1.62446674
2019-01-15,2.469691,1.06693712,3.28361833,1.51557624,0.9772467,1.19526394,1.17533491,2.84037109,0.8159282,3.92643885,1.58443764,1.65632057,2.83392758,2.36530985,3.07402619,1.50465782,2.02016924,1.69598698,2.41965554,3.21665405,1.04384864,1.63294206
2019-01-16,2.46704177,1.05960269,3.30547082,1.52292609,0.99453281,1.19594219,1.17344059,2.83976972,0.82260613,3.90962594,1.58217206,1.65863672,2.83528343,2.32277189,3.21329506,1.48295357,2.02595554,1.69601233,2.442684,3.23909095,1.05661722,1.61596987
2019-01-17,2.44820962,1.05901127,3.28212645,1.5071301,0.97502573,1.18274605,1.16787535,2.81799655,0.81752001,3.87914036,1.56620643,1.66535386,2.82998193,2.29517326,3.19542247,1.45470277,2.00281059,1.68883267,2.48959114,3.21526922,1.04888175,1.60222607
2019-01-18,2.44911907,1.05377805,3.26055867,1.49544842,0.97524993,1.18628198,1.16804855,2.78540745,0.82443819,3.89616657,1.56691352,1.66305724,2.80323491,2.28010314,3.16359372,1.45585706,1.99890024,1.68222858,2.49346885,3.22161676,1.04504167,1.60897654
2019-01-21,2.46201418,1.06467557,3.2977848,1.51783021,0.96791614,1.19636368,1.17314825,2.81936845,0.81400701,3.89812343,1.5786517,1.63685732,2.7693254,2.31036623,3.17751766,1.38473326,1.98267805,1.72383877,2.49430886,3.22263356,1.04502772,1.63236556
2019-01-22,2.43683921,1.05803533,3.32920852,1.49468312,0.96321037,1.19057073,1.16058753,2.82828647,0.80793773,3.89432579,1.56124484,1.63802898,2.78180463,2.29586815,3.21352139,1.41319703,1.97219063,1.69840804,2.44681057,3.18839609,1.05047528,1.62667858
2019-01-23,2.43945218,1.05870418,3.27839979,1.48384013,0.95932412,1.19925295,1.1634899,2.8009029,0.80796421,3.88529878,1.55218605,1.64041706,2.77262832,2.28416047,3.22552496,1.45080444,1.9600445,1.69732478,2.45728317,3.18519663,1.0555097,1.63043223
2019-01-24,2.4410688,1.06193393,3.28196881,1.4894311,0.95158877,1.19739082,1.16090647,2.81539198,0.80447641,3.89068175,1.54698113,1.62392252,2.77564128,2.27011812,3.2472446,1.44477129,1.95129206,1.70411337,2.44342471,3.17941633,1.05613249,1.62589155
2019-01-25,2.43645458,1.06164115,3.31853252,1.50264382,0.94637406,1.19136152,1.15772049,2.83015858,0.80188118,3.89841187,1.54698245,1.63232115,2.76296615,2.28097086,3.29516137,1.43844935,1.94977,1.69217623,2.46478661,3.16554989,1.05601277,1.62524739
2019-01-28,2.44773357,1.05021389,2.11400748,1.51183797,0.95502792,1.20088383,1.15858897,2.82798654,0.8025422,3.94361188,1.56265627,1.6261596,2.79317819,2.26532389,3.29992386,1.42439463,1.95978097,1.67644884,2.49619766,3.20881418,1.04788341,1.61991239
2019-01-29,2.45739507,1.04932681,2.11285634,1.50984176,0.96432352,1.19662658,1.15774873,2.82340263,0.80187526,3.93398083,1.55845622,1.62208815,2.83856158,2.28906099,3.29644875,1.42411736,1.95247503,1.69344326,2.51985269,3.2220126,1.05336729,1.63646012
2019-01-30,2.45604018,1.050869,1.92385223,1.52636044,0.94124897,1.18543552,1.14896782,2.81384064,0.79770028,3.92244416,1.56296713,1.63058863,2.78682527,2.30823713,3.35423034,1.45713977,1.9538658,1.69502188,2.5426123,3.22670464,1.04592818,1.65452035
2019-01-31,2.39502892,1.04180427,1.86619502,1.53575967,0.9514031,1.14322842,1.14480791,2.6914774,0.7946178,3.63735694,1.56453652,1.64443662,2.66350811,2.32450941,3.26436449,1.48931228,1.93366722,1.7001624,2.45609858,3.11203976,1.04615794,1.60085224
2019-02-01,2.3848093,1.04352019,1.85080886,1.5115426,0.94716299,1.12889488,1.14742678,2.69069997,0.80656984,3.64101731,1.56829449,1.64832584,2.63449806,2.35115937,3.18145154,1.55372993,1.93764222,1.70624282,2.51310174,3.04652094,1.0513228,1.58541316
2019-02-11,2.42525986,1.04573209,1.86998616,1.55008199,0.92528784,1.17063401,1.16866697,2.71627077,0.79658075,3.67775606,1.59592895,1.6448873,2.67817365,2.29647686,3.21778948,1.60428594,1.97036729,1.7318461,2.51738442,3.11375755,1.06838553,1.62281888
2019-02-12,2.45293594,1.04996143,1.87733134,1.5668809,0.94186471,1.18883725,1.16959196,2.71825883,0.81034134,3.72619921,1.59413873,1.64943395,2.66949336,2.27341191,3.21974206,1.56439369,1.97741298,1.74829809,2.50291411,3.17506109,1.08826067,1.61988065
2019-02-13,2.4722885,1.05374158,1.87678604,1.61061627,0.94307968,1.21947451,1.16668961,2.72485151,0.81703447,3.74993864,1.60925107,1.65073867,2.70535577,2.27965328,3.24774136,1.67233156,2.00579485,1.76094689,2.53480068,3.17137102,1.09799653,1.64310992
2019-02-14,2.49039679,1.04915433,1.88493895,1.60614966,0.94255836,1.22771612,1.17198807,2.71338427,0.812179,3.77081683,1.60104983,1.66890383,2.69307136,2.28300847,3.22091605,1.71511876,2.01043,1.75591225,2.53192941,3.2451163,1.09242629,1.63024266
2019-02-15,2.48395377,1.04943567,1.88287219,1.60785395,0.94902008,1.23448748,1.17657178,2.71837506,0.81396177,3.7766779,1.59545237,1.69571074,2.69764857,2.27303154,3.18214934,1.68651013,2.02548549,1.75190885,2.51679832,3.22135734,1.08684629,1.62963315
2019-02-18,2.51080815,1.05872149,1.89030954,1.65846668,0.943582,1.24501387,1.17977091,2.72962935,0.80993651,3.8073553,1.60120286,1.71995885,2.71730819,2.260295,3.17818258,1.76646511,2.06842195,1.76473263,2.46916671,3.26008348,1.09620424,1.64092509
2019-02-19,2.51898761,1.05381366,1.89551506,1.64033403,0.9457944,1.23528894,1.17827011,2.7409417,0.80548238,3.81593236,1.61021152,1.71186418,2.74316378,2.26905598,3.1093688,1.73621408,2.04578488,1.74452714,2.49535814,3.34512687,1.09390354,1.63848914
2019-02-20,2.53621462,1.0578738,1.89672065,1.61846061,0.94267002,1.24287223,1.17924753,2.77601697,0.80429866,3.81909786,1.61898689,1.69610719,2.73893926,2.30779007,3.08602625,1.72983638,2.03751434,1.7566437,2.53660286,3.39317016,1.11155885,1.65364128
2019-02-21,2.57988864,1.0592669,1.89406074,1.63755087,0.93360473,1.24962899,1.18195283,2.76619521,0.80566565,3.9069836,1.60740269,1.6981201,2.75372755,2.31343268,3.10158787,1.73726107,2.0466448,1.76470486,2.52174489,3.50227898,1.12413484,1.6458424
2019-02-22,2.58344476,1.06183669,1.89052218,1.63451706,0.94324284,1.27764086,1.17814008,2.74517501,0.80877489,3.89654518,1.61058099,1.72824035,2.78788041,2.30908581,3.13491602,1.74308374,2.06266787,1.78944808,2.53751876,3.45461614,1.12371824,1.65393382
2019-02-25,2.59870112,1.06799414,1.90107359,1.64449356,0.96175069,1.29659992,1.1893703,2.78878539,0.81313264,3.94315282,1.60886102,1.78248298,2.80020714,2.28382542,3.15987738,1.70958514,2.06275476,1.80968053,2.50696296,3.42917182,1.15027559,1.66168981
2019-02-26,2.57974469,1.07190289,1.89809084,1.60702102,0.94663902,1.29482795,1.20292864,2.79871181,0.80616621,3.8865902,1.6019314,1.78989449,2.77217977,2.27063061,3.14777541,1.66763555,2.04785909,1.7947106,2.47254201,3.43005402,1.15613222,1.65603143
2019-02-27,2.58851804,1.07316022,1.89679166,1.60410291,0.94963573,1.29139242,1.21053053,2.79537481,0.81468116,3.89166866,1.60754503,1.81759874,2.77217936,2.2855639,3.18299694,1.70842246,2.05847606,1.78111356,2.51009843,3.46578306,1.1547412,1.65494076
2019-02-28,2.52409228,1.05865929,1.85940899,1.59194449,0.94247916,1.27095588,1.19745464,2.75284548,0.81089927,3.78940954,1.59463738,1.83494071,2.72682602,2.26264319,3.10839756,1.7060556,2.05311432,1.73940094,2.49487226,3.33648869,1.13509076,1.62625553
2019-03-01,2.56092859,1.07374407,1.87658656,1.62373869,0.9450602,1.29554573,1.20551345,2.76109,0.81767432,3.81347464,1.61750699,1.84282899,2.75069732,2.29479264,3.16147891,1.92241225,2.07906029,1.76312182,2.49771412,3.40627046,1.14965281,1.63995103
2019-03-04,2.60154857,1.09637448,1.89869293,1.67402029,0.95285678,1.32174259,1.21057552,2.78086937,0.82796592,3.83423291,1.64037649,1.85989975,2.78033987,2.2160933,3.24321668,1.99990532,2.10623227,1.78900083,2.55113439,3.46977829,1.16337213,1.6532788
2019-03-05,2.59759599,1.09475052,1.89599887,1.67040223,0.96525743,1.32252076,1.21506715,2.77210748,0.83720158,3.83254609,1.62855824,1.8607222,2.74798789,2.11120653,3.2171655,1.92977309,2.1192622,1.79519566,2.58950985,3.43467679,1.15841858,1.65464999
2019-03-06,2.60130467,1.09698667,1.88811913,1.69843547,0.97744017,1.32015488,1.22329413,2.76465437,0.84156608,3.82690074,1.63916249,1.86779894,2.76440676,2.03191344,3.21829391,1.90255441,2.12086912,1.79400725,2.57792598,3.44621113,1.16376452,1.6415983
2019-03-07,2.59953562,1.09922462,1.90058993,1.6979111,0.96122422,1.29416332,1.22353253,2.78974046,0.83631612,3.80368278,1.63961882,1.87511545,2.75326418,1.95258955,3.21204653,1.89838289,2.11412277,1.79979086,2.54805297,3.4705785,1.16911196,1.64345156
2019-03-08,2.57660011,1.09409724,1.89254909,1.67253598,0.95571422,1.29089822,1.21465127,2.77049109,0.82526421,3.78500246,1.63591185,1.87694248,2.72210571,1.88336724,3.15941597,2.01055818,2.09160803,1.77826134,2.52006418,3.44896417,1.15325962,1.64249889
2019-03-11,2.57491327,1.09350296,1.8884196,1.66170372,0.95202027,1.29035762,1.2136792,2.74425428,0.83290897,3.78999186,1.64353328,1.86996385,2.73588447,1.80755532,3.16429669,2.01733312,2.08117905,1.77350415,2.51908342,3.46121412,1.14780479,1.63750486
2019-03-12,2.61853701,1.10369211,1.89869812,1.68847352,0.96548563,1.30417092,1.23043178,2.75879092,0.85186139,3.81673423,1.65748177,1.86466771,2.76842364,1.74738181,3.1725957,2.00680653,2.10706097,1.83030092,2.53067902,3.51644318,1.15570481,1.70408415
2019-03-13,2.62939709,1.10464234,1.90160321,1.67875923,0.97128233,1.31609775,1.23362124,2.75505844,0.85343488,3.82084662,1.66489762,1.86163112,2.78563182,1.69284997,3.15545429,1.97857139,2.11013309,1.84710718,2.53676682,3.52601141,1.18382917,1.69675296
2019-03-14,2.64057922,1.10704138,1.91300009,1.67274444,0.97809365,1.31365098,1.23785983,2.76500649,0.856156,3.80991491,1.67815358,1.87725461,2.76044682,1.63684448,3.17759931,2.10486229,2.11457938,1.8640675,2.54506478,3.55692067,1.18525395,1.70017242
2019-03-15,2.62598775,1.11244512,1.9287118,1.6915587,1.01942731,1.27362259,1.23460588,2.74929712,0.85491442,3.78008274,1.6818234,1.87954174,2.75851625,1.6125297,3.19879724,2.15387944,2.10478564,1.86605403,2.55471118,3.53391296,1.17829695,1.69352082
2019-03-18,2.64708312,1.11468153,1.95244075,1.6992842,1.04459806,1.28222441,1.23389741,2.7752903,0.86302086,3.76212717,1.69506112,1.89052364,2.77006884,1.54613269,3.25621269,2.30857222,2.1228593,1.8928648,2.52752205,3.57780744,1.18152306,1.69980983
2019-03-19,2.63336247,1.10990755,1.94674744,1.69109544,1.02559228,1.28259507,1.23238086,2.77932119,0.84906676,3.76346602,1.68986404,1.89856433,2.76707509,1.51234355,3.22506537,2.15453319,2.11598747,1.86978286,2.53213824,3.56241295,1.1726253,1.67841503
2019-03-20,2.62214881,1.1160796,1.92468597,1.67167786,1.01909493,1.27712007,1.22592146,2.75291342,0.86515225,3.77087047,1.68388207,1.90940855,2.74045224,1.46110444,3.23423806,2.18901086,2.11544183,1.856866,2.57446441,3.51905358,1.16799035,1.66927868
2019-03-21,2.56870364,1.10092723,1.94782215,1.63124023,1.07945033,1.2717001,1.22260606,2.73520815,0.84050777,3.74472484,1.66608912,1.89284028,2.72804121,1.51804421,3.19656576,2.19603218,2.06874387,1.82478061,2.53955355,3.41475255,1.1399783,1.65439586
2019-03-22,2.58704486,1.10418245,1.9389112,1.61288702,1.10191724,1.2764301,1.21890643,2.75308675,0.84158858,3.74976095,1.66857102,1.88192124,2.72249987,1.55966079,3.20514019,2.15033896,2.08461214,1.83391448,2.54515689,3.47177926,1.1502804,1.65448239
2019-03-25,2.5383848,1.08977607,1.91015906,1.5746462,1.04841021,1.26070702,1.2066727,2.72719985,0.81830488,3.73507716,1.63169337,1.86319121,2.62738511,1.61035176,3.16718586,1.94993887,2.04962329,1.79675319,2.52836712,3.38477666,1.12924358,1.63116936
2019-03-26,2.53906653,1.09275484,1.90771047,1.57680258,1.04678246,1.27519623,1.2061001,2.73268438,0.81833594,3.74497026,1.63607379,1.85171055,2.62770854,1.61178224,3.16653173,1.90484938,2.04485449,1.79717921,2.51340087,3.37464058,1.13693459,1.64166488
2019-03-27,2.55492435,1.10075113,1.92836299,1.60433818,1.07926727,1.28300537,1.21689656,2.73381846,0.81789137,3.75048586,1.64959901,1.86650897,2.62973781,1.57377116,3.19110564,2.03126966,2.05824427,1.81048175,2.54131578,3.3963508,1.14223581,1.65207335
2019-03-28,2.57347519,1.0936654,1.91672727,1.60467752,1.05956964,1.27881357,1.2034385,2.73871192,0.81542031,3.7416568,1.64974859,1.88936184,2.63149726,1.57316994,3.18156764,1.96526979,2.06931099,1.82212312,2.54917453,3.45299535,1.13576691,1.65800411
2019-03-29,2.56766879,1.09912161,1.92769731,1.59515028,1.05041893,1.27427585,1.19698408,2.7394312,0.82069676,3.73018005,1.64687511,1.89511034,2.64498735,1.54101664,3.17071528,2.00664806,2.06172997,1.82804654,2.54510056,3.44704232,1.1386511,1.66975685
2019-04-01,2.58742542,1.10377242,1.91409696,1.6165106,1.03162896,1.27515635,1.19821787,2.72864867,0.82162803,3.78568633,1.64926048,1.87651193,2.6313928,1.51351659,3.1430193,2.10393768,2.07952023,1.83202261,2.54893217,3.47111649,1.13833071,1.6771594
2019-04-02,2.58409884,1.09819781,1.91801595,1.60739067,1.04935674,1.27500635,1.1984968,2.71876133,0.82425868,3.77956379,1.64991396,1.87769363,2.64369126,1.5115065,3.14084855,2.07795443,2.08965573,1.82437983,2.53563979,3.46472363,1.13319993,1.68544945
2019-04-03,2.58012363,1.09503171,1.90180495,1.62367692,1.04077349,1.27262194,1.19304023,2.70102136,0.82213854,3.75876612,1.64777505,1.86738799,2.64748769,1.55558965,3.11874135,2.11631604,2.09633146,1.82646371,2.50568071,3.44014256,1.12050045,1.72145925
2019-04-04,2.58646281,1.09946694,1.91746599,1.63836732,1.06099169,1.29139455,1.19554721,2.68268213,0.82721489,3.77413296,1.6636715,1.8703791,2.63754913,1.60697235,3.12582548,2.13079411,2.09885538,1.83365457,2.53752587,3.44450574,1.12260873,1.73973885
2019-04-05,2.59268563,1.10989155,1.90917827,1.64156679,1.06687261,1.29284006,1.20745451,2.67485833,0.81864808,3.75504995,1.66446557,1.86469362,2.65790886,1.61949533,3.12537099,2.11739555,2.12729461,1.8314672,2.53351788,3.46083453,1.12629657,1.75365138
2019-04-08,2.61433612,1.11495442,1.89787214,1.67505676,1.06122286,1.28611701,1.20514365,2.68377756,0.82310092,3.76866463,1.66649155,1.86582809,2.65383026,1.56671341,3.09850814,2.1036952,2.16619329,1.85199087,2.53722642,3.48334085,1.14036723,1.75945322
2019-04-09,2.59072869,1.10239551,1.89733116,1.66126471,1.04350394,1.27214739,1.18296983,2.67602898,0.81551161,3.73433788,1.66507557,1.86170417,2.64590198,1.53063319,3.09285017,2.05450408,2.13280238,1.85210566,2.55158402,3.42894311,1.14188972,1.74127056
2019-04-10,2.57389102,1.10195513,1.89025541,1.64016751,1.03053946,1.26995172,1.18499536,2.66975439,0.81559177,3.7392952,1.65205743,1.86302562,2.62070526,1.51358881,3.07227137,2.04509312,2.14475922,1.83009671,2.5425867,3.39930438,1.13074855,1.72806217
2019-04-11,2.58528801,1.10217558,1.88501653,1.6319496,1.02699725,1.27366431,1.17909844,2.65274284,0.82343301,3.75598175,1.66096633,1.8521333,2.61034587,1.53942017,3.06557841,2.0502957,2.14355737,1.82745683,2.52850063,3.44604354,1.12522407,1.73344626
2019-04-12,2.57728195,1.10576205,1.88331285,1.63909946,1.01179012,1.27227893,1.19174886,2.67698555,0.81208778,3.74584572,1.66991815,1.84986992,2.61557151,1.55109535,3.11448718,2.02954539,2.16099135,1.81448204,2.50202158,3.41501348,1.11782577,1.76990085
2019-04-16,2.56224079,1.09806054,1.8792073,1.63313898,1.01989477,1.26658914,1.17385388,2.66604655,0.80777957,3.75443612,1.6542819,1.84121286,2.58673711,1.54695927,3.12131138,2.00087391,2.14964227,1.80715595,2.48504898,3.37271578,1.10099626,1.75790145
2019-04-17,2.5492164,1.09197694,1.883749,1.63421875,1.01865263,1.26051003,1.16407868,2.65666534,0.80411026,3.74476949,1.65701024,1.83773715,2.59221655,1.55357823,3.10122583,1.97301854,2.17093495,1.80708487,2.48864081,3.32286674,1.09237996,1.77140722
2019-04-18,2.5238688,1.08732626,1.86646419,1.61262624,1.00715784,1.2546034,1.15988084,2.64474906,0.79558328,3.67254141,1.63348996,1.81420493,2.58028296,1.55624169,3.10087553,1.90634916,2.14827919,1.79529628,2.48677669,3.29632258,1.08013334,1.77880428
2019-04-19,2.52883082,1.09529139,2.03257365,1.61710112,1.00266755,1.26511032,1.15973563,2.65042568,0.80383752,3.69282286,1.65581704,1.83224194,2.60686971,1.62137403,3.12127689,1.9215164,2.15836144,1.83151669,2.53403324,3.31758983,1.14468993,1.79367049
2019-04-22,2.52883082,1.09529139,2.03257365,1.62062886,0.98801081,1.26020283,1.15045965,2.62142873,0.80159954,3.66485536,1.63052456,1.83667236,2.62259704,1.58156721,3.11414804,1.90797702,2.18141728,1.74873762,2.51617266,3.33903904,1.11969817,1.7739426
2019-04-23,2.49568211,1.09920316,1.89157928,1.63308855,0.99809304,1.25610684,1.14950608,2.64295139,0.79359922,3.62988637,1.63354227,1.83419134,2.62026208,1.58643889,3.06183952,1.87870206,2.22043638,1.74492735,2.54639558,3.30810012,1.1216194,1.77361741
2019-04-24,2.51517101,1.10475259,1.90377318,1.66435761,0.99850174,1.28230921,1.15490832,2.64757115,0.79810277,3.62007532,1.64345173,1.83774671,2.61904952,1.58022762,3.07321437,1.91338248,2.23449822,1.76911946,2.52421889,3.33637955,1.12389978,1.78107955
2019-04-25,2.50281345,1.09799249,1.9077243,1.67747058,1.00360594,1.27860256,1.1406136,2.65376598,0.79971607,3.60717852,1.63579566,1.83263411,2.62332369,1.58537222,3.08608196,1.98919722,2.2348584,1.74669858,2.46680179,3.3380588,1.11555748,1.78838711
2019-04-26,2.51337047,1.09404944,1.90701403,1.68707051,0.99926003,1.27409973,1.14623981,2.63869132,0.80112531,3.61210304,1.62992496,1.83514552,2.64287823,1.60453378,3.10068287,1.98001402,2.25103171,1.74836143,2.4490551,3.37270696,1.11674236,1.81258391
2019-05-02,2.48207821,1.085025,1.88711444,1.68579708,0.99705977,1.27652891,1.14900053,2.60752506,0.79835826,3.55658753,1.60276368,1.8467929,2.53558099,1.59529439,3.14956523,1.93044149,2.2482253,1.7075753,2.33095093,3.33995968,1.09808185,1.75994403
2019-05-03,2.46464601,1.08019734,1.87621888,1.66354861,0.98991599,1.272399,1.14387341,2.59960025,0.7902637,3.55199876,1.5935512,1.8281747,2.52854793,1.59699073,2.98743357,1.9167905,2.21756599,1.70740346,2.21457612,3.30931909,1.09991078,1.76471836
2019-05-06,2.41979533,1.06414541,1.83428658,1.59342415,0.97394626,1.25653737,1.13060522,2.57459702,0.77654167,3.50989742,1.58575467,1.8142214,2.48285574,1.58344748,2.94569092,1.87794676,2.14767793,1.67620422,2.0935535,3.2671627,1.07947838,1.71626615
2019-05-07,2.42595733,1.06821921,1.9086168,1.60243168,0.98287146,1.25890644,1.13761863,2.561086,0.78199336,3.52248789,1.57446879,1.79367958,2.49438083,1.58446943,2.95430819,1.92980305,2.16069281,1.65937736,2.14952357,3.24884016,1.03050134,1.74017051
2019-05-08,2.40985812,1.06882794,1.90204201,1.59724462,0.96863683,1.24153642,1.13559309,2.55280535,0.78509875,3.50814612,1.56295774,1.78596885,2.48180704,1.56764259,2.90455885,2.02231888,2.16278674,1.64812184,2.10912435,3.21916768,1.0280884,1.73689735
2019-05-09,2.39933002,1.06176983,1.90068202,1.58895968,0.97073061,1.23701883,1.13550645,2.54177937,0.78969478,3.51388435,1.5579208,1.78835581,2.48080255,1.54438883,2.90059293,2.02270433,2.13133307,1.6387109,2.05029035,3.20803102,1.02654247,1.70742659
2019-05-10,2.41331618,1.06446426,1.90144542,1.61238809,0.96843012,1.23880612,1.13696161,2.54753609,0.79609227,3.54061753,1.57265368,1.80351769,2.49161361,1.52487716,2.89260654,2.02634715,2.14668658,1.65484349,2.05782909,3.20663863,1.04221146,1.71800015
2019-05-13,2.42858557,1.06304614,1.90637127,1.61294276,0.98203164,1.22531869,1.14304952,2.54834908,0.8040913,3.56984636,1.56644095,1.80018132,2.49769216,1.48634164,2.92881897,2.10953823,2.13535009,1.6654835,2.11176549,3.22859719,1.04926191,1.7373833
2019-05-14,2.44592712,1.06550651,1.91430794,1.65382163,1.00907596,1.22690268,1.15311593,2.54691008,0.80350917,3.60014548,1.56806145,1.78870856,2.50650722,1.47127511,2.97032204,2.14317716,2.17157153,1.66589995,2.15062102,3.23773001,1.04836698,1.75431629
